FarFromStation,Age,Price,ManagementPrice,TotalPrice
18,31,6.6,0.3,6.8999999999999995
18,31,6.6,0.3,6.8999999999999995
20,31,6.6,0.3,6.8999999999999995
18,31,6.6,0.3,6.8999999999999995
20,31,6.6,0.3,6.8999999999999995
32,27,8.1,0.4,8.5
30,31,8.0,0.4,8.4
21,35,7.3,0.5,7.8
18,36,7.3,0.3,7.6
16,35,8.0,0.3,8.3
3,31,7.1,0.0,7.1
21,32,8.5,0.4,8.9
20,38,6.5,0.0,6.5
15,37,6.9,0.3,7.2
15,37,6.8,0.3,7.1
19,37,7.5,0.4,7.9
19,32,9.4,0.6,10.0
13,39,7.6,0.3,7.8999999999999995
42,30,10.5,0.0,10.5
42,30,10.5,0.0,10.5
22,33,6.0,0.3,6.3
35,32,8.1,0.0,8.1
16,34,8.4,0.5,8.9
14,41,7.6,0.2,7.8
14,41,7.6,0.2,7.8
16,36,6.5,0.3,6.8
28,33,6.2,0.0,6.2
33,33,6.9,0.0,6.9
19,36,6.8,0.1,6.8999999999999995
30,28,6.9,0.0,6.9
30,28,6.9,0.0,6.9
22,33,5.7,0.3,6.0
19,39,6.0,0.0,6.0
19,39,6.0,0.0,6.0
19,39,6.0,0.0,6.0
19,39,6.0,0.0,6.0
19,39,6.0,0.0,6.0
19,39,6.0,0.0,6.0
19,39,6.0,0.0,6.0
19,39,6.0,0.0,6.0
41,32,7.3,0.2,7.5
15,37,6.2,0.3,6.5
14,41,7.8,0.2,8.0
14,41,7.8,0.2,8.0
14,41,7.8,0.2,8.0
20,38,6.2,0.0,6.2
18,39,6.0,0.0,6.0
18,39,6.0,0.0,6.0
19,39,6.0,0.0,6.0
12,41,7.6,0.2,7.8
13,41,7.6,0.2,7.8
41,32,7.2,0.0,7.2
13,41,8.1,0.2,8.299999999999999
21,33,5.0,0.0,5.0
17,39,6.0,0.0,6.0
13,41,7.8,0.2,8.0
15,41,7.8,0.2,8.0
15,41,7.8,0.2,8.0
12,41,7.8,0.2,8.0
15,41,7.8,0.2,8.0
15,41,7.8,0.2,8.0
30,30,7.1,0.1,7.199999999999999
28,34,7.8,0.0,7.8
25,34,7.8,0.0,7.8
12,41,8.1,0.0,8.1
32,34,7.1,0.1,7.199999999999999
22,49,7.5,0.0,7.5
27,29,7.5,0.2,7.7
30,30,8.7,0.3,9.0
29,34,7.3,0.3,7.6
29,33,7.2,0.35,7.55
30,32,8.5,0.4,8.9
4,33,7.4,0.35,7.75
25,38,5.2,0.0,5.2
30,29,7.5,0.2,7.7
24,29,7.5,0.2,7.7
27,29,7.5,0.2,7.7
30,32,6.9,0.3,7.2
29,33,7.1,0.35,7.449999999999999
3,33,7.7,0.35,8.05
3,33,7.7,0.35,8.05
5,32,7.7,0.3,8.0
25,32,7.7,0.3,8.0
2,32,7.7,0.3,8.0
2,32,7.7,0.3,8.0
25,32,7.7,0.3,8.0
2,32,7.7,0.3,8.0
29,32,7.7,0.3,8.0
29,34,7.8,0.0,7.8
33,33,7.3,0.35,7.6499999999999995
33,33,7.4,0.35,7.75
33,33,7.5,0.35,7.85
33,33,7.7,0.35,8.05
1,33,7.7,0.35,8.05
33,33,7.7,0.35,8.05
33,36,8.5,0.0,8.5
33,33,7.4,0.35,7.75
22,42,5.0,0.0,5.0
33,33,7.9,0.35,8.25
28,34,7.8,0.0,7.8
33,33,7.7,0.35,8.05
1,33,7.7,0.35,8.05
1,33,7.7,0.35,8.05
1,33,7.7,0.35,8.05
1,33,7.9,0.35,8.25
